File Name,Layer Index,Layer Architecture,Total Layer Latency (ns),Computing Latency (ns),Intra-Tile Latency (ns),Inter-Tile Latency (ns),One Layer Merge Latency (ns),Hardware Energy (nJ)
2-gpt2-medium.txt,1,fc,11050.196573439986,223.56020544,4.25,6256.4,4618.0,4701.085309964744
2-gpt2-medium.txt,2,fc,10226.996573440032,223.56020544,4.25,5433.200000000001,3794.8,7960.401349657923
2-gpt2-medium.txt,3,fc,9815.396573439939,223.56020544,4.25,5021.6,3383.2,1137.2001928082748
2-gpt2-medium.txt,4,fc,10224.996573440032,223.56020544,4.25,5431.2,3383.2,1137.2001928082748
2-gpt2-medium.txt,5,fc,10226.996573440032,223.56020544,4.25,5433.200000000001,3794.8,1137.2001928082748
2-gpt2-medium.txt,6,fc,8176.996573440032,223.56020544,4.25,3383.2,3383.2,1137.2001928082748
