File Name,Layer Index,Layer Architecture,Total Layer Latency (ns),Computing Latency (ns),Intra-Tile Latency (ns),Inter-Tile Latency (ns),One Layer Merge Latency (ns),Hardware Power Consumption (W)
1-llama-7b.txt,1,fc,34407.39657343994,223.56020544,4.25,29613.600000000002,6676.0,0.015273351778801778
1-llama-7b.txt,2,fc,37280.59657343989,223.56020544,4.25,32486.8,7910.8,127.78600838989257
1-llama-7b.txt,3,fc,41380.59657343989,223.56020544,4.25,36586.8,8734.0,73.02057622279575
1-llama-7b.txt,4,fc,48757.39657343994,223.56020544,4.25,43963.600000000006,9557.2,73.02057622279575
1-llama-7b.txt,5,fc,126077.39657343994,223.56020544,4.25,121283.6,11203.6,73.02057622279575
1-llama-7b.txt,6,fc,17643.79657344008,223.56020544,4.25,12850.0,12850.0,196.24279859876359
