File Name,Layer Index,Layer Architecture,Total Layer Latency (ns),Computing Latency (ns),Intra-Tile Latency (ns),Inter-Tile Latency (ns),One Layer Merge Latency (ns),Hardware Power Consumption (W)
5-opt-6b7m.txt,1,fc,34407.39657343994,223.56020544,4.25,29613.600000000002,6676.0,0.015273351778801778
5-opt-6b7m.txt,2,fc,37280.59657343989,223.56020544,4.25,32486.8,7910.8,127.78600838989257
5-opt-6b7m.txt,3,fc,41380.59657343989,223.56020544,4.25,36586.8,8734.0,73.02057622279575
5-opt-6b7m.txt,4,fc,52034.196573439986,223.56020544,4.25,47240.40000000001,9557.2,73.02057622279575
5-opt-6b7m.txt,5,fc,200321.39657343994,223.56020544,4.25,195527.6,12026.800000000001,73.02057622279575
5-opt-6b7m.txt,6,fc,18878.596573439892,223.56020544,4.25,14084.800000000001,14084.800000000001,292.082304891183
